local.time,Rain_mm_Tot,SlrmJ_Tot,AirTC_Avg,RH_percent,SOLARRAD_(WATTS/M2),PAR_Den,PAR_Tot,,
2018-07-07 20:00:00,0,,24.17,85.5,0,0,2.54413,,
2018-07-07 21:00:00,0,,24.06,86.9,0,0,0,,
2018-07-07 22:00:00,0,,23.99,85.6,0,0,0,,
2018-07-07 23:00:00,0,,23.89,87.3,0,0,0,,
2018-07-08 00:00:00,0,,23.79,85.5,0,0,0,,
2018-07-08 01:00:00,0,,23.76,86.3,0,0,0,,
2018-07-08 02:00:00,0,,23.65,88,0,0,0,,
2018-07-08 03:00:00,0,,23.57,89.9,0,0,0,,
2018-07-08 04:00:00,0.1,,23.49,88.8,0.024,0,0,,
2018-07-08 05:00:00,0.1,,23.49,91.3,0,0,0,,
2018-07-08 06:00:00,0.1,,23.54,90.2,3.745,7.516,3.787896,,
2018-07-08 07:00:00,0,,23.68,89.4,20.79,45.85,150.3802,,
2018-07-08 08:00:00,1.3,,23.63,92.2,35.11,69.9,380.2509,,
2018-07-08 09:00:00,0.4,,23.72,87.8,213.5,432.2,743.1186,,
2018-07-08 10:00:00,0,,24.24,82.8,450.9,852,1567.2,,
2018-07-08 11:00:00,0,,25.32,80,253.7,478,3222.306,,
2018-07-08 12:00:00,0,,25.88,82.7,564.9,1060,3691.983,,
2018-07-08 13:00:00,0,,26.4,74.07,1120,2099,5111.582,,
2018-07-08 14:00:00,0,,26.82,83.6,385.3,725.3,4907.399,,
2018-07-08 15:00:00,0,,25.91,83.7,154.6,307.4,3569.735,,
2018-07-08 16:00:00,0,,25.37,84.7,227.4,437.4,1340.192,,
2018-07-08 17:00:00,0,,25.1,88,56.53,118,839.6825,,
2018-07-08 18:00:00,1,,24.4,88.4,50.44,98.5,336.0351,,
2018-07-08 19:00:00,0.6,,24.32,91.3,0,2.255,131.0414,,
2018-07-08 20:00:00,0,,24.13,89.4,0,0,1.337811,,
2018-07-08 21:00:00,0,,24.26,90,0,0,0,,
2018-07-08 22:00:00,0,,24.2,86.1,0,0,0.007515735,,
2018-07-08 23:00:00,0,,24.33,85.6,0,0,0.01127364,,
2018-07-09 00:00:00,0.1,,24.25,89.1,0,0,0.003758052,,
2018-07-09 01:00:00,0,,23.99,86.8,0,0,0,,
2018-07-09 02:00:00,4.2,,23.72,91.1,0.284,0,0,,
2018-07-09 03:00:00,1.8,,23.31,92.2,1.209,0,0,,
2018-07-09 04:00:00,2.4,,23.38,92.6,0,0,0.003757637,,
2018-07-09 05:00:00,0.8,,23.58,91.1,0,0,0.08642779,,
2018-07-09 06:00:00,0.1,,23.79,90.3,1.09,4.509,3.393181,,
2018-07-09 07:00:00,0,,23.99,84.8,52.08,109,133.2652,,
2018-07-09 08:00:00,0,,23.83,89.4,44.52,94.7,324.9225,,
2018-07-09 09:00:00,8,,23.87,90,35.7,90.2,404.1296,,
2018-07-09 10:00:00,1.4,,23.05,91.4,20.22,51.86,197.597,,
2018-07-09 11:00:00,1.6,,23.29,92.8,121.8,259.3,450.5077,,
2018-07-09 12:00:00,5.9,,23.52,90.3,315.1,674.1,1581.802,,
2018-07-09 13:00:00,10.9,,23.02,91.1,9.22,31.57,599.5243,,
2018-07-09 14:00:00,18.8,,22.37,89.7,6.542,21.05,73.24046,,
2018-07-09 15:00:00,2.1,,22.54,89.6,14.39,37.58,123.4535,,
2018-07-09 16:00:00,0.3,,23.53,88.2,35.63,80.4,206.197,,
2018-07-09 17:00:00,0.1,,23.97,84.6,82.7,182.6,488.0291,,
2018-07-09 18:00:00,1.1,,24.41,85.3,34.73,68.39,309.2511,,
2018-07-09 19:00:00,0.2,,24.55,86.1,0.024,1.503,75.28189,,
2018-07-09 20:00:00,0.8,,24.15,86.2,0.095,0,1.048401,,
2018-07-09 21:00:00,0,,24.32,85.3,0.213,0,0.4358926,,
2018-07-09 22:00:00,0,,24.34,89,0,0,0.2104371,,
2018-07-09 23:00:00,0.4,,23.71,92.8,0,0,0.4133551,,
2018-07-10 00:00:00,4.1,,23.33,94.6,0.024,0,0.3795253,,
2018-07-10 01:00:00,1.3,,23.41,88.8,0,0,0.1127322,,
2018-07-10 02:00:00,0.1,,23.61,90.5,0,0,0.4772074,,
2018-07-10 03:00:00,0.1,,23.76,89.1,0,0,0.3193952,,
2018-07-10 04:00:00,0,,23.86,87.5,0,0,0.4922425,,
2018-07-10 05:00:00,0.3,,23.59,90.3,0,0,0.7590364,,
2018-07-10 06:00:00,0.1,,23.6,85.5,0,8.27,4.016815,,
2018-07-10 07:00:00,0,,23.82,79.4,99.1,174.3,272.1751,,
2018-07-10 08:00:00,0,,24.18,78.62,177,328.4,859.8441,,
2018-07-10 09:00:00,0,,24.79,75.42,317.3,604.3,1722.868,,
2018-07-10 10:00:00,0.8,,25.38,72.9,506.6,958,2817.168,,
2018-07-10 11:00:00,0,,25.94,78.72,899,1678,3840.264,,
2018-07-10 12:00:00,0,,26.04,74.38,594.1,1119,5041.011,,
2018-07-10 13:00:00,0,,26.43,69.29,949,1743,5862.361,,
2018-07-10 14:00:00,0,,26.73,69.97,889,1614,5250.134,,
2018-07-10 15:00:00,0,,26.82,67.41,757.2,1355,5337.457,,
2018-07-10 16:00:00,0,,26.95,66.53,546.8,971,3823.699,,
2018-07-10 17:00:00,0,,26.87,68.01,330.6,584.7,2779.031,,
2018-07-10 18:00:00,0,,26.24,74.14,56.11,112,1008.321,,
2018-07-10 19:00:00,0,,25.27,78.25,1.825,6.013,209.3365,,
2018-07-10 20:00:00,0,,24.76,81,0,0,3.134127,,
2018-07-10 21:00:00,0,,24.51,81.6,0,0,0.1578407,,
2018-07-10 22:00:00,0,,24.56,85.9,0,0.752,1.559596,,
2018-07-10 23:00:00,0,,24.31,87.5,0.308,0,1.311547,,
2018-07-11 00:00:00,0,,24.4,89.1,0,0.752,1.95046,,
2018-07-11 01:00:00,0,,24.07,86.7,0,0.752,1.724956,,
2018-07-11 02:00:00,0,,24.09,87.2,0.711,0,1.709879,,
2018-07-11 03:00:00,0,,24.01,88.2,0,0.752,1.871456,,
2018-07-11 04:00:00,0.1,,23.81,88.4,0,0,1.390458,,
2018-07-11 05:00:00,0,,23.73,83.8,0,0,0.2555404,,
2018-07-11 06:00:00,0,,23.61,89.6,6.993,12.78,5.193456,,
2018-07-11 07:00:00,0,,24.27,77.64,122.4,221.7,341.7411,,
2018-07-11 08:00:00,0,,24.94,80,230.6,424.6,1200.831,,
2018-07-11 09:00:00,0,,25.6,78.18,370.6,681.6,2136.111,,
2018-07-11 10:00:00,0,,26.57,73.4,785.7,1459,3713.337,,
2018-07-11 11:00:00,0,,26.89,70.27,389.6,705.7,4174.781,,
2018-07-11 12:00:00,0,,27.06,68.48,767.3,1421,3945.654,,
2018-07-11 13:00:00,0,,27.29,67.54,1006,1855,5545.929,,
2018-07-11 14:00:00,0,,27.6,70.34,399.5,719.3,5124.761,,
2018-07-11 15:00:00,0,,26.84,74.24,610.4,1125,2810.85,,
2018-07-11 16:00:00,0,,26.93,74.38,314.9,553.9,3942.694,,
2018-07-11 17:00:00,0,,26.49,80.1,198.1,351,2698.76,,
2018-07-11 18:00:00,0,,25.88,79.46,123.6,212.7,1313.191,,
2018-07-11 19:00:00,0,,25.17,84.6,1.636,9.77,313.9446,,
2018-07-11 20:00:00,0,,24.29,91,0,0,4.442038,,
2018-07-11 21:00:00,0,,23.76,88.6,0,0,0,,
2018-07-11 22:00:00,0,,23.75,85.7,0,0.752,0.4547127,,
2018-07-11 23:00:00,0,,23.77,81.5,0,0,0.8793607,,
2018-07-12 00:00:00,0,,23.63,85.7,0,0.752,0.9432184,,
2018-07-12 01:00:00,0,,23.57,82.8,0,0.752,2.141962,,
2018-07-12 02:00:00,0,,23.45,83,0,0.752,2.10061,,
2018-07-12 03:00:00,0,,23.41,83.2,0,0,2.217035,,
2018-07-12 04:00:00,0,,23.41,85.7,0,0.752,2.551523,,
2018-07-12 05:00:00,0,,23.28,85.4,0,0.752,2.581517,,
2018-07-12 06:00:00,0,,23.46,84.7,4.717,10.52,6.786555,,
2018-07-12 07:00:00,0,,23.43,77.65,151.1,275.8,419.6363,,
2018-07-12 08:00:00,0,,24.25,69.97,389.6,732.8,1825.988,,
2018-07-12 09:00:00,0,,25.15,74.01,387.9,741,3144.123,,
2018-07-12 10:00:00,0,,25.31,73.67,284.7,540.3,3829.23,,
2018-07-12 11:00:00,0,,25.56,73.4,608.6,1259,4464.463,,
2018-07-12 12:00:00,0,,25.82,75.42,436,830,5565.806,,
2018-07-12 13:00:00,0.4,,24.61,77.91,1119,2089,3297.903,,
2018-07-12 14:00:00,0.3,,24.93,66.16,960,1786,5756.073,,
2018-07-12 15:00:00,0,,26.12,68.01,860,1573,5824.384,,
2018-07-12 16:00:00,0,,26.01,75.49,416.9,741,4377.833,,
2018-07-12 17:00:00,0,,25.22,80.7,250.9,468.2,2746.386,,
2018-07-12 18:00:00,0.8,,24.51,87.4,155.6,262.3,1673.332,,
2018-07-12 19:00:00,1.3,,23.17,90,6.471,8.27,264.6484,,
2018-07-12 20:00:00,0.1,,22.8,89,0,0,5.324783,,
2018-07-12 21:00:00,0,,23.09,85.3,0,0,0.07139982,,
2018-07-12 22:00:00,0,,23.28,84.6,0,0.752,0.2367459,,
2018-07-12 23:00:00,0,,23.11,83,0,0,0.0901938,,
2018-07-13 00:00:00,0,,23.16,82.4,0,0,0.5449008,,
2018-07-13 01:00:00,0,,23.2,81.2,0,0.752,1.040897,,
2018-07-13 02:00:00,0,,23.24,82.8,0,0.752,1.593305,,
2018-07-13 03:00:00,0.2,,23.26,84.4,0,0.751,2.491291,,
2018-07-13 04:00:00,0,,23.04,87.7,0,0.752,1.75859,,
2018-07-13 05:00:00,0.1,,22.76,81.8,1.588,0.752,2.179467,,
2018-07-13 06:00:00,0,,23.35,82,6.329,11.27,7.387587,,
2018-07-13 07:00:00,0,,23.4,81.7,135.9,233,262.8788,,
2018-07-13 08:00:00,0,,24.15,78.55,143.8,284.9,1012.977,,
2018-07-13 09:00:00,0,,24.89,72.26,651.5,1219,2438.998,,
2018-07-13 10:00:00,0,,25.32,70.91,850,1608,2989.097,,
2018-07-13 11:00:00,0,,26.27,74.07,961,1774,4378.814,,
2018-07-13 12:00:00,0,,26.02,75.62,1140,2121,3601.707,,
2018-07-13 13:00:00,0,,26.38,71.85,1141,2104,5277.824,,
2018-07-13 14:00:00,0,,26.63,69.49,365.9,684.7,4932.1,,
2018-07-13 15:00:00,0,,26.45,72.29,308.1,561.4,4865.84,,
2018-07-13 16:00:00,0,,26.11,63.37,174,326.2,3177.315,,
2018-07-13 17:00:00,0,,26.01,67.34,336.2,593,1754.868,,
2018-07-13 18:00:00,0,,25.75,73.2,160.9,272.8,1386.837,,
2018-07-13 19:00:00,0,,25.01,82.6,7.087,15.03,438.2699,,
2018-07-13 20:00:00,0,,24.2,87,0,0,5.651858,,
2018-07-13 21:00:00,0,,23.81,90.8,0,0,0.01127383,,
2018-07-13 22:00:00,0,,23.87,83.4,0,0.752,1.0748,,
2018-07-13 23:00:00,0,,23.99,84.8,0,0.752,2.224721,,
2018-07-14 00:00:00,0,,23.95,83.6,0,0.752,2.386321,,
2018-07-14 01:00:00,0,,23.9,81.3,0,0.752,2.363756,,
2018-07-14 02:00:00,0,,23.75,82.4,0,0.752,2.367523,,
2018-07-14 03:00:00,0,,23.7,82.4,0,0.752,2.318701,,
2018-07-14 04:00:00,0,,23.58,85.5,0,0.752,2.190905,,
2018-07-14 05:00:00,0,,23.69,84.7,0,0.752,2.641807,,
2018-07-14 06:00:00,0,,23.52,86.7,1.73,7.516,5.599336,,
2018-07-14 07:00:00,0,,23.73,82.8,91.7,166.9,227.9686,,
2018-07-14 08:00:00,0,,24.19,78.32,530.6,984,1065.649,,
2018-07-14 09:00:00,0,,25.34,71.01,247,469.7,3052.38,,
2018-07-14 10:00:00,0,,26.05,69.7,444,831,3546.929,,
2018-07-14 11:00:00,0,,26.09,74.18,426.7,802,3048.855,,
2018-07-14 12:00:00,0,,26.14,81.1,244.3,510.3,3239.147,,
2018-07-14 13:00:00,0.3,,25.87,74.75,635.4,1267,5436.643,,
2018-07-14 14:00:00,0,,26.27,76.16,346.3,657.6,3102.616,,
2018-07-14 15:00:00,0.2,,25.65,81.9,700.8,1345,2439.86,,
2018-07-14 16:00:00,0,,26.2,78.89,296.5,553.9,4178.661,,
2018-07-14 17:00:00,0,,25.61,82.8,194.5,364.5,1656.649,,
2018-07-14 18:00:00,0,,25.42,81.5,53.1,104.5,845.0197,,
2018-07-14 19:00:00,0,,24.54,91.5,0,3.006,194.8033,,
2018-07-14 20:00:00,0.1,,23.83,93.6,0,0,1.563354,,
2018-07-14 21:00:00,0.7,,23.57,90,0,0,0,,
2018-07-14 22:00:00,0.2,,23.52,91.9,1.09,0,0.04509359,,
2018-07-14 23:00:00,0.3,,23.7,91.2,0,0.752,1.405404,,
2018-07-15 00:00:00,0.1,,23.83,88,0,0,0.9882714,,
2018-07-15 01:00:00,0.4,,23.79,86.2,0,0,0.6951843,,
2018-07-15 02:00:00,0,,23.85,86.1,0,0.752,1.315174,,
2018-07-15 03:00:00,0,,23.92,83.6,0,0,1.705988,,
2018-07-15 04:00:00,0,,23.9,83.4,0,0.752,1.604531,,
2018-07-15 05:00:00,0,,23.93,82.2,0,0.752,2.36358,,
2018-07-15 06:00:00,0,,23.91,83.4,3.911,12.78,8.545347,,
2018-07-15 07:00:00,0,,23.97,85,73.98,152.6,266.4377,,
2018-07-15 08:00:00,0,,24.38,82.1,196.8,382.6,934.457,,
2018-07-15 09:00:00,0.1,,24.52,83.9,203.3,384.1,1234.667,,
2018-07-15 10:00:00,0,,25.68,76.57,868,1596,3454.521,,
2018-07-15 11:00:00,0,,26.46,80,298.6,551.7,3910.111,,
2018-07-15 12:00:00,0,,26.99,73.8,448.3,831,4913.007,,
2018-07-15 13:00:00,0.1,,27.08,75.69,1073,2003,4988.017,,
2018-07-15 14:00:00,0.3,,26.5,71.38,585.2,1140,4513.762,,
2018-07-15 15:00:00,0.1,,26.21,86.6,247.3,451.7,4256.358,,
2018-07-15 16:00:00,0,,26.07,86.3,899,1653,3134.096,,
2018-07-15 17:00:00,3.2,,24.72,82.3,486.5,864,1814.229,,
2018-07-15 18:00:00,0,,25.47,80.7,71.18,137.5,1693.163,,
2018-07-15 19:00:00,0,,24.84,83,1.043,5.261,229.4585,,
2018-07-15 20:00:00,0,,24.47,84.7,0,0,2.611792,,
2018-07-15 21:00:00,0,,24.37,85.2,0,0.752,0.5073299,,
2018-07-15 22:00:00,0,,24.32,83.7,0,0.752,1.341652,,
2018-07-15 23:00:00,0,,24.32,85.1,0,0.752,2.322482,,
2018-07-16 00:00:00,0,,24.28,85.5,0,0.752,2.236024,,
2018-07-16 01:00:00,0.7,,24.07,87.9,0,0,0.6313522,,
2018-07-16 02:00:00,0.1,,24.01,87.2,0,0,0.0601242,,
2018-07-16 03:00:00,2.4,,23.86,89.3,0,0,0.3381955,,
2018-07-16 04:00:00,1.4,,23.4,87.6,0,0,0.1916409,,
2018-07-16 05:00:00,0,,23.7,87.2,0,0.752,1.739823,,
2018-07-16 06:00:00,0.2,,23.9,87.5,5.286,9.77,5.745508,,
2018-07-16 07:00:00,0.4,,23.85,86,85.2,171.3,302.5246,,
2018-07-16 08:00:00,0.2,,24.23,84.1,168.5,331.4,1088.722,,
2018-07-16 09:00:00,3,,24.1,89.2,90.3,188.6,1118.847,,
2018-07-16 10:00:00,1.6,,24.57,81,237.3,472.8,2407.047,,
2018-07-16 11:00:00,2.2,,25.01,87.3,318.6,632.1,2156.832,,
2018-07-16 12:00:00,1.2,,25.23,82.4,317.8,592.3,3864.885,,
2018-07-16 13:00:00,1.5,,25.48,84.3,176.9,357,3683.7,,
2018-07-16 14:00:00,1.3,,25.4,82.7,858,1637,2717.313,,
2018-07-16 15:00:00,0.3,,26.36,84.8,327.5,638.1,4472.775,,
2018-07-16 16:00:00,0.3,,26.15,79.46,617.6,1190,3769.439,,
2018-07-16 17:00:00,0.1,,26.06,81.7,65.82,157.1,2941.778,,
2018-07-16 18:00:00,0,,25.11,82.3,52.31,103.7,398.8521,,
2018-07-16 19:00:00,0.2,,24.52,84.4,3.722,6.764,185.8193,,
2018-07-16 20:00:00,0,,24.39,83.5,0,0,3.277024,,
2018-07-16 21:00:00,0,,24.55,84.7,0,0,0.4096323,,
2018-07-16 22:00:00,0,,24.45,81.7,0,0.752,0.1916639,,
2018-07-16 23:00:00,0.2,,24.58,87.1,2.228,0,1.514473,,
2018-07-17 00:00:00,1.7,,24,87.8,0,0,0.00751551,,
2018-07-17 01:00:00,0,,24.11,80.7,0,0,0.01503086,,
2018-07-17 02:00:00,0.7,,23.89,87.2,0,0,0.1315191,,
2018-07-17 03:00:00,0,,23.86,83.6,0,0,0.05260715,,
2018-07-17 04:00:00,0,,24,84.4,0,0,0.4884863,,
2018-07-17 05:00:00,0,,24.09,80.3,0,0,0.9055607,,
2018-07-17 06:00:00,0,,24.22,81.9,3.01,12.02,6.282991,,
2018-07-17 07:00:00,0,,24.19,82.8,65.11,127,291.9803,,
2018-07-17 08:00:00,0,,24.65,76.46,223.6,436.7,1167.835,,
2018-07-17 09:00:00,0,,25.6,76.97,640.1,1199,2472.987,,
2018-07-17 10:00:00,0,,26.07,71.04,909,1708,4351.035,,
2018-07-17 11:00:00,0,,26.19,76.57,354.7,668.1,3158.079,,
2018-07-17 12:00:00,0,,25.82,80.9,1127,2110,2711.545,,
2018-07-17 13:00:00,0,,26.39,70.84,1022,1890,5672.392,,
2018-07-17 14:00:00,0,,27.02,66.3,911,1666,6264.959,,
2018-07-17 15:00:00,0,,27.17,69.83,909,1632,5638.833,,
2018-07-17 16:00:00,0,,26.91,71.11,658.6,1152,4619.896,,
2018-07-17 17:00:00,0,,26.74,80.2,386.7,672.7,3139.536,,
2018-07-17 18:00:00,0,,26.08,87,106.7,179.6,1595.649,,
2018-07-17 19:00:00,0,,25.01,87.7,1.707,7.516,315.1503,,
2018-07-17 20:00:00,0,,24.36,86.7,0,0,3.39339,,
2018-07-17 21:00:00,0,,24.47,86.5,0,0.752,0.7365653,,
2018-07-17 22:00:00,0,,24.37,87.6,0,0.752,1.927885,,
2018-07-17 23:00:00,0,,24.31,82.7,0,0.752,2.322479,,
2018-07-18 00:00:00,0,,24.27,87.3,0,0.752,2.446483,,
2018-07-18 01:00:00,0,,24.22,82,0,0.752,2.619364,,
2018-07-18 02:00:00,0,,24.22,82.2,0,0.752,2.698231,,
2018-07-18 03:00:00,0,,24.03,86.5,0,0.752,2.705721,,
2018-07-18 04:00:00,1.1,,23.87,88.9,0.948,0,2.438908,,
2018-07-18 05:00:00,0,,23.61,85.6,0,0.752,0.6463233,,
2018-07-18 06:00:00,0.4,,23.5,89.8,3.698,9.77,5.617729,,
2018-07-18 07:00:00,0,,23.47,88.3,50.35,106,208.6259,,
2018-07-18 08:00:00,0,,23.8,89.3,137.6,257.8,642.8347,,
2018-07-18 09:00:00,0.1,,24.14,86.4,204.1,378.8,1096.204,,
2018-07-18 10:00:00,0,,25.2,85.4,196.8,369.8,3256.184,,
2018-07-18 11:00:00,0.1,,25.03,83.2,464.4,861,2648.009,,
2018-07-18 12:00:00,0,,25.63,81,1244,2294,3255.796,,
2018-07-18 13:00:00,0,,25.94,83.8,294.3,537.4,4481.146,,
2018-07-18 14:00:00,0,,26,82.7,348.8,644.8,5012.796,,
2018-07-18 15:00:00,0.3,,25.96,88.2,196.8,391.6,3228.665,,
2018-07-18 16:00:00,0.1,,25.38,80.2,260.7,483.3,2588.444,,
2018-07-18 17:00:00,0,,25.8,81,545.4,929,2811.88,,
2018-07-18 18:00:00,0,,25.08,86,133,235.2,1151.575,,
2018-07-18 19:00:00,0,,24.66,85.2,3.698,8.27,441.5212,,
2018-07-18 20:00:00,0,,24.26,86.5,0,0.752,4.445597,,
2018-07-18 21:00:00,0,,24.09,88.7,0.095,0.752,1.247653,,
2018-07-18 22:00:00,0.1,,24.09,87.1,0,0.752,1.195044,,
2018-07-18 23:00:00,2.5,,24.29,90,0,0,2.303686,,
2018-07-19 00:00:00,1,,23.83,92.3,0,0,0.2066826,,
2018-07-19 01:00:00,7,,23.45,93.1,0.569,0,0.4095914,,
2018-07-19 02:00:00,0,,23.67,90.4,0,0.752,1.822478,,
2018-07-19 03:00:00,0,,23.85,85.9,0,0.752,2.457531,,
2018-07-19 04:00:00,2.4,,23.63,88.8,0,0.752,2.626564,,
2018-07-19 05:00:00,3.4,,23.59,90.5,1.138,0.752,2.682918,,
2018-07-19 06:00:00,0.1,,23.6,88.4,0.735,8.27,5.891958,,
2018-07-19 07:00:00,0,,23.86,84.9,100.9,195.4,307.9622,,
2018-07-19 08:00:00,0,,24.38,83.4,287.5,541.9,755.2583,,
2018-07-19 09:00:00,0.3,,25.05,83.9,129.2,254.8,1556.992,,
2018-07-19 10:00:00,1.6,,24.77,82.2,348.9,720.8,2039.985,,
2018-07-19 11:00:00,0.2,,25.75,80.6,965,1954,3855.295,,
2018-07-19 12:00:00,0.1,,26,78.38,283.4,552.4,3297.54,,
2018-07-19 13:00:00,0.2,,26.25,76.3,679.8,1292,3996.866,,
2018-07-19 14:00:00,0,,26.47,80.7,519,990,2873.412,,
2018-07-19 15:00:00,0,,26.38,75.15,901,1644,2894.035,,
2018-07-19 16:00:00,0,,27.08,74.75,524.2,969,3305.006,,
2018-07-19 17:00:00,0,,26.73,75.02,164.6,320.2,1862.43,,
2018-07-19 18:00:00,0,,26.33,77.07,85.6,163.1,894.7374,,
2018-07-19 19:00:00,0.1,,25.29,81.3,2.939,8.27,289.2332,,
2018-07-19 20:00:00,0,,25.08,83.6,0,0.752,5.595601,,
2018-07-19 21:00:00,0,,24.89,84.2,0,0.752,2.615538,,
2018-07-19 22:00:00,0,,24.6,85,0,0.752,2.566714,,
2018-07-19 23:00:00,0,,24.7,82.6,1.09,0.752,2.254812,,
2018-07-20 00:00:00,0.1,,24.88,82.7,0,0.752,2.484021,,
2018-07-20 01:00:00,1.1,,24.41,86.5,0,0,0.6426244,,
2018-07-20 02:00:00,0.4,,24.25,85.9,0,0,0.06388262,,
2018-07-20 03:00:00,0.2,,24.24,84.6,2.299,0.752,1.506839,,
2018-07-20 04:00:00,0.1,,24.22,84.9,0,0,2.322249,,
2018-07-20 05:00:00,0,,24.2,82.3,0,0.752,2.138104,,
2018-07-20 06:00:00,0,,24.22,79.67,2.133,9.02,5.820777,,
2018-07-20 07:00:00,0,,24.29,79.06,117.2,211.2,302.4895,,
2018-07-20 08:00:00,0,,24.99,77.1,159.2,309.6,1236.353,,
2018-07-20 09:00:00,0,,25.32,77.85,304.9,571.9,1754.411,,
2018-07-20 10:00:00,0,,26.15,73,754.2,1411,3619.655,,
2018-07-20 11:00:00,0,,27.01,73.67,938,1729,4976.099,,
2018-07-20 12:00:00,0,,27.17,69.97,463.8,862,5284.988,,
2018-07-20 13:00:00,0,,27.62,73.06,313.2,581.7,4808.684,,
2018-07-20 14:00:00,0,,26.67,67.61,912,1655,4157.904,,
2018-07-20 15:00:00,0,,27.18,75.42,238.5,433.7,3264.516,,
2018-07-20 16:00:00,0,,26.63,73.8,305.2,543.4,2348.386,,
2018-07-20 17:00:00,0,,26.25,74.44,151.7,262.3,1663.516,,
2018-07-20 18:00:00,0,,26.16,76.7,109.4,184.9,1140.565,,
2018-07-20 19:00:00,0.1,,25.52,89.4,0.024,3.006,273.6743,,
2018-07-20 20:00:00,0.1,,24.54,85.6,0,0,2.040536,,
2018-07-20 21:00:00,0,,24.65,83.2,0,0,0.7140294,,
2018-07-20 22:00:00,0.2,,24.56,86.6,0,0,1.589628,,
2018-07-20 23:00:00,0.1,,24.46,90.2,0,0.752,1.206327,,
2018-07-21 00:00:00,0,,24.34,84.9,0.924,0,0.5148535,,
2018-07-21 01:00:00,0,,24.35,84.5,0.45,0.752,2.296125,,
2018-07-21 02:00:00,0,,24.29,81.4,0,0.752,2.634393,,
2018-07-21 03:00:00,0,,24.08,82.2,0,0.752,2.476509,,
2018-07-21 04:00:00,0,,23.97,82,0,0.752,2.664431,,
2018-07-21 05:00:00,0,,23.9,81.4,0,0.752,2.701912,,
2018-07-21 06:00:00,0,,24.06,80.5,1.375,9.77,6.621262,,
2018-07-21 07:00:00,0,,23.99,76.17,123.2,220.2,331.2551,,
2018-07-21 08:00:00,0,,25.03,71.31,313.1,584.7,1428.12,,
2018-07-21 09:00:00,0,,25.71,72.79,531.2,984,2766.393,,
2018-07-21 10:00:00,0,,26.18,72.66,827,1516,3960.69,,
2018-07-21 11:00:00,0,,26.51,73.94,314.3,590,4174.153,,
2018-07-21 12:00:00,0,,26.8,70.51,771.2,1531,4603.101,,
2018-07-21 13:00:00,0,,27.18,64.92,934,1707,6103.212,,
2018-07-21 14:00:00,0,,27.33,65.39,916,1648,5905.747,,
2018-07-21 15:00:00,0,,27.27,65.99,753.3,1348,4569.232,,
2018-07-21 16:00:00,0,,27.02,66.67,573.9,1009,3735.528,,
2018-07-21 17:00:00,0,,26.72,71.78,228.4,424.6,2337.346,,
2018-07-21 18:00:00,0,,25.98,79.6,129.8,222.5,917.8231,,
2018-07-21 19:00:00,0,,24.95,86.9,0,4.51,266.0177,,
2018-07-21 20:00:00,0,,23.99,90.4,0.071,0,1.848944,,
2018-07-21 21:00:00,0,,23.97,88.8,0,0,0.5261226,,
2018-07-21 22:00:00,0,,23.94,87.7,0,0.752,2.104486,,
2018-07-21 23:00:00,0,,23.88,89.6,0,0.752,2.529121,,
2018-07-22 00:00:00,0,,23.7,90,0,0.752,2.683131,,
2018-07-22 01:00:00,0,,23.58,88.6,0,0.752,2.705703,,
2018-07-22 02:00:00,0,,23.61,85.2,0,0.752,2.70564,,
2018-07-22 03:00:00,0,,23.6,83.9,0,0.752,2.70181,,
2018-07-22 04:00:00,0,,23.6,84.4,0,0.752,2.705602,,
2018-07-22 05:00:00,0,,23.49,84.3,0,0.752,2.705565,,
2018-07-22 06:00:00,3.4,,23.41,89.8,2.679,6.764,4.832415,,
2018-07-22 07:00:00,0,,22.89,84.3,177.8,301.4,326.9534,,
2018-07-22 08:00:00,0,,24.26,76.54,327.3,620.8,1814.427,,
2018-07-22 09:00:00,0,,25.01,71.18,393.6,763.6,2487.408,,
2018-07-22 10:00:00,0,,25.86,67.34,570.2,1154,4150.568,,
2018-07-22 11:00:00,0,,26.3,71.45,311.2,598.2,5176.308,,
2018-07-22 12:00:00,0,,26.11,69.43,489.3,965,3753.162,,
2018-07-22 13:00:00,0,,26.13,70.1,1024,1911,3924.359,,
2018-07-22 14:00:00,0.3,,26,69.7,873,1621,4289.369,,
2018-07-22 15:00:00,0,,26.55,71.72,718.5,1348,4472.799,,
2018-07-22 16:00:00,0,,26.31,76.03,277.3,528.3,3594.728,,
2018-07-22 17:00:00,0,,25.78,72.93,240.5,445.6,2352.625,,
2018-07-22 18:00:00,0,,25.78,76.2,73.13,143.5,1623.984,,
2018-07-22 19:00:00,0,,24.59,78.05,1.73,8.27,248.3438,,
2018-07-22 20:00:00,0,,24.04,81.4,0,0,4.7916,,
2018-07-22 21:00:00,0,,23.84,79.47,0,0,0.2818455,,
2018-07-22 22:00:00,0,,23.84,80.4,0,0.752,1.322785,,
2018-07-22 23:00:00,0,,23.84,81.8,0,0.752,2.562855,,
2018-07-23 00:00:00,0,,23.66,81.3,0,0.752,2.506424,,
2018-07-23 01:00:00,0,,23.58,80.9,0,0.752,2.68304,,
2018-07-23 02:00:00,0,,23.59,80.3,0,0.752,2.701847,,
2018-07-23 03:00:00,0,,23.53,81.6,0,0.752,2.698048,,
2018-07-23 04:00:00,0,,23.58,78.6,0,0.752,2.705546,,
